marca,modelo,ano,quilometragem,preco,combustivel,car_documents,tipo,transmissão,year_range,km's driven_range
Toyota,Corolla GLI,2010,135000.0,2050000,Gasolina,Original,Nacional,Manual,3,5
Mitsubishi,Pajero Mini,2012,110000.0,1900000,Gasolina,Original,Importado,Automatic,3,4
Honda,City IVTEC,2019,68000.0,3585000,Gasolina,Original,Nacional,Manual,5,3
Suzuki,Every,2018,12345.0,2650000,Gasolina,Original,Importado,Manual,5,1
Suzuki,Mehran VXR,2012,100000.0,850000,Gasolina,Original,Importado,Manual,3,4
Toyota,Altis Grande,2015,117000.0,3350000,Gasolina,Original,Importado,Automatic,4,4
Daihatsu,Mira,2012,120000.0,2250000,Gasolina,Original,Importado,Automatic,3,4
Hyundai,Santro,2004,200000.0,910000,Gasolina,Original,Importado,Manual,1,7
Honda,Civic Prosmetic,2014,58000.0,3350000,Gasolina,Original,Nacional,Automatic,4,2
Daihatsu,Cuore,2011,100000.0,870000,Gasolina,Original,Nacional,Manual,3,4
Toyota,Altis Grande,2015,85000.0,3450000,Gasolina,Original,Nacional,Automatic,4,3
Toyota,Yaris,2021,47000.0,4050000,Gasolina,Original,Nacional,Automatic,6,2
Hyundai,Santro,2007,100000.0,970000,Gasolina,Original,Nacional,Manual,2,4
Toyota,Corolla XLI,2017,152000.0,3150000,Gasolina,Original,Nacional,Manual,5,6
Toyota,Altis Grande,2016,130510.0,4700000,Gasolina,Original,Nacional,Automatic,4,5
Daihatsu,Cuore,2004,90000.0,800000,Gasolina,Original,Importado,Automatic,1,3
Toyota,Corolla XLI,2016,69000.0,3150000,Gasolina,Original,Nacional,Manual,4,3
Honda,City IVTEC,2018,105000.0,3650000,Gasolina,Original,Nacional,Automatic,5,4
Toyota,Corolla XLI,2011,150000.0,2200000,Gasolina,Original,Nacional,Manual,3,5
Daihatsu,Cuore,2004,12000.0,750000,Gasolina,Original,Importado,Automatic,1,1
Daihatsu,Cuore,2009,45000.0,1095000,Gasolina,Original,Importado,Manual,3,2
Daihatsu,Cuore,2010,87000.0,895000,Gasolina,Original,Nacional,Manual,3,3
Suzuki,Every,2006,60000.0,750000,Gasolina,Original,Importado,Manual,2,2
KIA,Classic,2000,99000.0,450000,Gasolina,Original,Importado,Manual,1,4
Toyota,Altis Grande,2010,112000.0,2650000,Gasolina,Original,Nacional,Automatic,3,4
Suzuki,Mehran VXR,2016,65000.0,1250000,Gasolina,Original,Nacional,Manual,4,3
Honda,Civic Oriel,2016,55000.0,4800000,Gasolina,Original,Nacional,Automatic,4,2
Suzuki,Mehran VXR,2015,100000.0,1090000,Gasolina,Original,Nacional,Manual,4,4
Honda,City IVTEC,2016,41900.0,3075000,Gasolina,Original,Nacional,Manual,4,2
Honda,City IVTEC,2010,135000.0,2190000,Gasolina,Original,Importado,Manual,3,5
Daihatsu,Cuore,2012,120000.0,865000,Gasolina,Original,Importado,Manual,3,4
Daihatsu,Terios Kid,2003,86000.0,1480000,Gasolina,Original,Importado,Automatic,1,3
Daihatsu,Hijet,2016,80000.0,1790000,Gasolina,Original,Importado,Automatic,4,3
Suzuki,Wagon R,2019,80000.0,2600000,Gasolina,Original,Nacional,Manual,5,3
Hyundai,Santro,2004,123456.0,625000,Gasolina,Original,Importado,Manual,1,5
Suzuki,Baleno,2004,169000.0,850000,Gasolina,Original,Importado,Automatic,1,6
Suzuki,Alto,2005,50000.0,590000,Gasolina,Original,Nacional,Manual,2,2
Daihatsu,Cuore,2001,9999.0,600000,Gasolina,Original,Nacional,Automatic,1,1
Honda,Civic Prosmetic,2007,250000.0,2450000,Gasolina,Original,Nacional,Automatic,2,10
Daihatsu,Cuore,2003,200000.0,685000,Gasolina,Original,Nacional,Manual,1,7
Toyota,Altis Grande,2012,300000.0,3000000,Gasolina,Original,Nacional,Automatic,3,10
Suzuki,Mehran VXR,2009,91005.0,650000,Gasolina,Original,Nacional,Manual,3,4
Honda,City IVTEC,2013,98000.0,3475000,Gasolina,Original,Nacional,Automatic,4,4
Honda,City IDSI,2008,142600.0,1890000,Gasolina,Duplicate,Nacional,Manual,2,5
Honda,Civic Prosmetic,2005,100000.0,1370000,Gasolina,Original,Nacional,Automatic,2,4
Toyota,Yaris,2021,70000.0,4185000,Gasolina,Original,Nacional,Automatic,6,3
Suzuki,Baleno,2001,188803.0,650000,Gasolina,Original,Nacional,Automatic,1,7
KIA,Picanto,2021,45000.0,3400000,Gasolina,Original,Importado,Automatic,6,2
Toyota,Yaris,2021,32000.0,4499000,Gasolina,Original,Nacional,Automatic,6,2
Toyota,Corrolla Altis,2015,105000.0,3975000,Gasolina,Original,Nacional,Automatic,4,4
Honda,City IVTEC,2010,12345.0,2185000,Gasolina,Original,Nacional,Manual,3,1
Honda,City IVTEC,2018,91000.0,3270000,Gasolina,Original,Nacional,Manual,5,4
Toyota,Corolla XLI,2011,350000.0,2100000,GNV,Original,Nacional,Manual,3,12
Suzuki,Baleno,2005,100000.0,850000,Gasolina,Original,Nacional,Manual,2,4
Suzuki,Bolan,2011,48000.0,750000,Gasolina,Original,Nacional,Manual,3,2
Suzuki,Bolan,2019,67400.0,1480000,Gasolina,Original,Nacional,Manual,5,3
Mitsubishi,Ek Wagon,2020,28000.0,3975000,Gasolina,Original,Importado,Automatic,5,1
Suzuki,Alto,2007,5000.0,960000,Gasolina,Original,Nacional,Manual,2,1
Suzuki,Cultus VXR,2009,50000.0,950000,Gasolina,Original,Nacional,Manual,3,2
Suzuki,Alto,2014,51500.0,2600000,Gasolina,Original,Importado,Automatic,4,2
Suzuki,Cultus VXR,2016,92000.0,1800000,Gasolina,Original,Nacional,Manual,4,4
Toyota,Corolla XLI,2007,145289.0,1675000,Gasolina,Original,Nacional,Manual,2,5
Mitsubishi,Lancer,2006,300000.0,1325000,Gasolina,Original,Importado,Manual,2,10
Chevrolet,Joy,2006,100000.0,765000,Gasolina,Original,Importado,Automatic,2,4
Toyota,Passo,2014,82000.0,2780000,Gasolina,Original,Importado,Automatic,4,3
Toyota,Yaris,2022,32000.0,4575000,Gasolina,Original,Nacional,Automatic,6,2
Hyundai,Santro,2004,189000.0,929000,Gasolina,Original,Nacional,Manual,1,7
Mitsubishi,Lancer,2007,195000.0,1650000,Gasolina,Original,Importado,Automatic,2,7
Honda,City IVTEC,2018,119000.0,3099000,Gasolina,Original,Nacional,Manual,5,4
Honda,Civic Prosmetic,2005,112000.0,1555000,Gasolina,Original,Nacional,Automatic,2,4
Suzuki,Wagon R,2015,93000.0,2500000,Gasolina,Original,Importado,Automatic,4,4
Suzuki,Swift,2014,190000.0,1950000,Gasolina,Original,Nacional,Manual,4,7
Daihatsu,Move,2017,90000.0,3200000,Gasolina,Original,Importado,Automatic,5,3
Daihatsu,Mira,2014,23388.0,2475000,Gasolina,Original,Importado,Automatic,4,1
Suzuki,Wagon R,2017,172000.0,2000000,Gasolina,Original,Nacional,Manual,5,6
Suzuki,Wagon R,2018,68000.0,2225000,Gasolina,Original,Nacional,Manual,5,3
Suzuki,Wagon R,2021,10900.0,2895000,Gasolina,Original,Nacional,Manual,6,1
Honda,City IVTEC,2012,1234.0,1950000,Gasolina,Original,Nacional,Manual,3,1
Daihatsu,Mira,2016,80000.0,2500000,Gasolina,Original,Importado,Automatic,4,3
Honda,City IVTEC,2011,125000.0,2325000,Gasolina,Original,Nacional,Manual,3,5
Hyundai,Santro,2004,113000.0,835000,Gasolina,Original,Nacional,Manual,1,4
Suzuki,Every,2018,80000.0,2510000,Gasolina,Original,Importado,Automatic,5,3
Suzuki,Bolan,2021,2900.0,1800000,Gasolina,Original,Nacional,Manual,6,1
Hyundai,Santro,2009,130000.0,1250000,Gasolina,Original,Nacional,Manual,3,5
Hyundai,Santro,2005,123455.0,800000,Gasolina,Original,Importado,Manual,2,5
Honda,City IVTEC,2012,189000.0,2360000,Gasolina,Original,Nacional,Manual,3,7
Suzuki,Alto,2007,83000.0,890000,Gasolina,Original,Nacional,Manual,2,3
Honda,City Vario,2006,170000.0,1770000,Gasolina,Original,Importado,Automatic,2,6
Honda,City Vario,2005,88000.0,1790000,Gasolina,Original,Nacional,Automatic,2,3
Suzuki,Wagon R,2019,150000.0,2450000,Gasolina,Original,Nacional,Manual,5,5
Suzuki,Alto,2022,30000.0,2470000,Gasolina,Original,Nacional,Manual,6,1
Toyota,Corolla GLI,2016,55555.0,3350000,Gasolina,Original,Nacional,Manual,4,2
Daihatsu,Mira,2015,87500.0,2365000,Gasolina,Duplicate,Importado,Automatic,4,3
Suzuki,Swift,2014,11085.0,1940000,Gasolina,Original,Nacional,Manual,4,1
Honda,City IVTEC,2020,45000.0,3350000,Gasolina,Original,Nacional,Automatic,5,2
Suzuki,Bolan,2004,65319.0,650000,GNV,Original,Importado,Manual,1,3
Daihatsu,Move,2014,86000.0,2485000,Gasolina,Original,Importado,Automatic,4,3
Toyota,Passo,2012,120000.0,2795000,Gasolina,Original,Importado,Automatic,3,4
Hyundai,Santro,2003,103000.0,715000,Gasolina,Original,Nacional,Manual,1,4
Suzuki,Baleno,2000,9999.0,1050000,Gasolina,Original,Importado,Manual,1,1
Suzuki,Wagon R,2022,9780.0,3200000,Gasolina,Original,Nacional,Automatic,6,1
Suzuki,Wagon R,2014,145462.0,1699000,Gasolina,Original,Nacional,Manual,4,5
Daihatsu,Mira,2014,246270.0,2310000,Gasolina,Original,Importado,Automatic,4,10
KIA,Sportage,2005,100000.0,1420000,GNV,Original,Importado,Manual,2,4
Suzuki,Every,2010,1000.0,1200000,Gasolina,Original,Importado,Automatic,3,1
Daihatsu,Hijet,2015,97000.0,1350000,Gasolina,Original,Importado,Automatic,4,4
Suzuki,Cultus VXR,2014,75000.0,1300000,Gasolina,Original,Nacional,Manual,4,3
Suzuki,Wagon R,2019,113000.0,2225000,Gasolina,Original,Nacional,Manual,5,4
FAW,V2,2017,106000.0,1450000,Gasolina,Original,Nacional,Manual,5,4
Toyota,Corrolla Altis,2018,50000.0,4300000,Gasolina,Original,Nacional,Automatic,5,2
Hyundai,Santro,2000,150000.0,580000,Gasolina,Original,Nacional,Manual,1,5
Toyota,Corrolla Altis,2019,44000.0,4750000,Gasolina,Original,Nacional,Automatic,5,2
Suzuki,Alto,2005,2000.0,500000,Gasolina,Original,Nacional,Manual,2,1
Toyota,Yaris,2020,89000.0,4425000,Gasolina,Original,Importado,Automatic,5,3
Toyota,Corolla GLI,2003,300000.0,1450000,Gasolina,Original,Nacional,Automatic,1,10
Toyota,Corrolla Altis,2014,126000.0,3395000,Gasolina,Original,Nacional,Automatic,4,5
Daihatsu,Hijet,2013,97000.0,1580000,Gasolina,Original,Importado,Automatic,4,4
Toyota,Corolla GLI,2018,65500.0,3950000,Gasolina,Original,Nacional,Manual,5,3
Suzuki,Cultus VXR,2006,9000.0,750000,Gasolina,Original,Nacional,Manual,2,1
Toyota,Corolla XLI,2017,140000.0,3350000,Gasolina,Original,Importado,Manual,5,5
Toyota,Corrolla Altis,2008,200000.0,1850000,Gasolina,Original,Nacional,Automatic,2,7
Suzuki,Mehran VXR,2013,123455.0,850000,Gasolina,Original,Nacional,Manual,4,5
Suzuki,Mehran VXR,2008,9999.0,770000,Gasolina,Original,Nacional,Manual,2,1
Daihatsu,Cuore,2004,100000.0,790000,Gasolina,Original,Importado,Automatic,1,4
Toyota,Corolla GLI,2016,70000.0,3250000,Gasolina,Original,Nacional,Manual,4,3
Toyota,Corrolla Altis,2017,92000.0,4400000,Gasolina,Original,Nacional,Automatic,5,4
Toyota,Corolla GLI,2014,122000.0,3000000,Gasolina,Original,Nacional,Manual,4,5
Suzuki,Baleno,2004,1000.0,1100000,Gasolina,Original,Nacional,Manual,1,1
Daihatsu,Cuore,2008,177000.0,950000,Gasolina,Original,Nacional,Manual,2,6
Suzuki,Swift,2016,111111.0,2150000,Gasolina,Original,Nacional,Manual,4,4
Changan,Karvaan,2021,37425.0,2585000,Gasolina,Original,Importado,Manual,6,2
Suzuki,Alto,2008,12345.0,900000,Gasolina,Original,Importado,Manual,2,1
Honda,City IVTEC,2018,110000.0,3275000,Gasolina,Original,Nacional,Manual,5,4
Honda,City IVTEC,2019,71000.0,3550000,Gasolina,Original,Nacional,Manual,5,3
Daihatsu,Cuore,2003,1234.0,475000,Gasolina,Original,Nacional,Manual,1,1
Chevrolet,Joy,2008,123456.0,725000,Gasolina,Original,Importado,Manual,2,5
Toyota,Corolla XLI,2009,150000.0,1740000,Gasolina,Original,Nacional,Manual,3,5
Daihatsu,Move,2016,48500.0,2600000,Gasolina,Original,Importado,Automatic,4,2
Suzuki,Every,2015,185000.0,1280000,Gasolina,Original,Importado,Automatic,4,7
Chevrolet,Exclusive,2006,190000.0,730000,Gasolina,Original,Importado,Automatic,2,7
Honda,City IVTEC,2011,100000.0,2250000,Gasolina,Original,Nacional,Manual,3,4
Daihatsu,Mira,2012,119200.0,1500000,Gasolina,Original,Nacional,Automatic,3,4
Honda,City IVTEC,2018,68500.0,3350000,Gasolina,Original,Nacional,Automatic,5,3
Daihatsu,Cuore,2004,148000.0,780000,Gasolina,Original,Nacional,Manual,1,5
Daihatsu,Mira,2017,100000.0,2999999,Gasolina,Original,Importado,Automatic,5,4
Toyota,Yaris,2022,11783.0,4900000,Gasolina,Original,Nacional,Automatic,6,1
KIA,Classic,2005,170000.0,650000,Gasolina,Original,Importado,Manual,2,6
Honda,Civic Prosmetic,2013,83000.0,2975000,Gasolina,Original,Importado,Automatic,4,3
Honda,Civic Prosmetic,2008,111000.0,1900000,Gasolina,Original,Nacional,Automatic,2,4
Honda,Civic Prosmetic,2003,200000.0,1250000,Gasolina,Original,Importado,Automatic,1,7
Toyota,Corolla GLI,2007,277000.0,1800000,Gasolina,Original,Nacional,Manual,2,10
Toyota,Corrolla Altis,2020,65000.0,4800000,Gasolina,Original,Nacional,Automatic,5,3
Toyota,Corolla XLI,2010,1234.0,2250000,Gasolina,Original,Nacional,Manual,3,1
Honda,City IVTEC,2014,120000.0,2700000,Gasolina,Original,Nacional,Automatic,4,4
Hyundai,Santro,2006,128635.0,849000,Gasolina,Original,Nacional,Manual,2,5
FAW,V2,2020,55000.0,2150000,Gasolina,Original,Nacional,Manual,5,2
Honda,City IVTEC,2016,185000.0,3000000,Gasolina,Original,Nacional,Manual,4,7
Honda,City Aspire,2014,98700.0,3200000,Gasolina,Original,Nacional,Automatic,4,4
Suzuki,Cultus VXR,2006,30134.0,750000,Gasolina,Original,Nacional,Manual,2,2
Suzuki,Cultus VXR,2008,123456.0,910000,Gasolina,Original,Nacional,Manual,2,5
Toyota,Corrolla Altis,2017,80000.0,3725000,Gasolina,Original,Importado,Automatic,5,3
Hyundai,Santro,2005,285000.0,850000,Gasolina,Original,Nacional,Manual,2,10
Chevrolet,Joy,2004,120000.0,675000,Gasolina,Original,Importado,Manual,1,4
Toyota,Altis Grande,2016,74500.0,3880000,Gasolina,Original,Nacional,Automatic,4,3
Honda,Civic Prosmetic,2011,123456.0,2689999,Gasolina,Original,Importado,Automatic,3,5
Toyota,Yaris,2020,71000.0,4085000,Gasolina,Original,Importado,Automatic,5,3
Honda,City IVTEC,2018,58000.0,3635000,Gasolina,Original,Nacional,Manual,5,2
Daihatsu,Hijet,2010,12345.0,1260000,Gasolina,Original,Importado,Automatic,3,1
Honda,City Aspire,2020,83000.0,4200000,Gasolina,Original,Nacional,Automatic,5,3
Suzuki,Alto,2021,34000.0,2550000,Gasolina,Original,Nacional,Automatic,6,2
Suzuki,Mehran VXR,2008,1234.0,755000,Gasolina,Original,Importado,Manual,2,1
Suzuki,Wagon R,2022,16800.0,2650000,Gasolina,Original,Nacional,Manual,6,1
Suzuki,Mehran VXR,2015,89650.0,1020000,Gasolina,Original,Nacional,Manual,4,3
Toyota,Corolla GLI,2011,160000.0,2350000,Gasolina,Original,Nacional,Manual,3,6
Suzuki,Alto,2009,137000.0,500000,GNV,Original,Importado,Manual,3,5
Suzuki,Wagon R,2022,29000.0,2800000,Gasolina,Original,Nacional,Manual,6,1
Suzuki,Cultus VXR,2012,40000.0,1300000,Gasolina,Original,Nacional,Manual,3,2
Suzuki,Cultus VXR,2011,85000.0,1170000,Gasolina,Original,Nacional,Manual,3,3
KIA,Classic,2005,108146.0,600000,GNV,Original,Nacional,Manual,2,4
KIA,Picanto,2022,30000.0,2850000,Gasolina,Original,Importado,Manual,6,1
Suzuki,Cultus VXR,2018,105000.0,2125000,Gasolina,Original,Nacional,Manual,5,4
Daihatsu,Move,2014,92000.0,2275000,Gasolina,Original,Importado,Automatic,4,4
Suzuki,Swift,2015,85000.0,1985000,Gasolina,Original,Nacional,Manual,4,3
Mercedes,E Class,2005,128000.0,4200000,Gasolina,Original,Importado,Automatic,2,5
Daihatsu,Cuore,2005,145500.0,475000,GNV,Original,Nacional,Manual,2,5
Daihatsu,Move,2013,70000.0,2030000,Gasolina,Original,Importado,Automatic,4,3
KIA,Sportage,2002,12345.0,950000,Gasolina,Original,Importado,Manual,1,1
Daihatsu,Cuore,2007,100000.0,800000,Gasolina,Original,Nacional,Manual,2,4
KIA,Picanto,2021,51000.0,2700000,Gasolina,Original,Nacional,Manual,6,2
Suzuki,Every,2016,108000.0,2500000,Gasolina,Original,Importado,Automatic,4,4
Honda,City IVTEC,2020,52000.0,3550000,Gasolina,Original,Nacional,Manual,5,2
Suzuki,Mehran VXR,2006,5241.0,379000,Gasolina,Duplicate,Nacional,Manual,2,1
FAW,V2,2019,7000.0,1850000,Gasolina,Original,Nacional,Manual,5,1
Daihatsu,Cuore,2012,159000.0,950000,Gasolina,Original,Nacional,Manual,3,6
Honda,Civic Oriel,2011,125000.0,2490000,Gasolina,Original,Nacional,Manual,3,5
Honda,City Vario,2005,97000.0,1620000,Gasolina,Original,Nacional,Automatic,2,4
Daihatsu,Cuore,2009,121000.0,865000,Gasolina,Original,Importado,Manual,3,5
Suzuki,Bolan,2021,32262.0,1750000,Gasolina,Original,Nacional,Manual,6,2
Daihatsu,Mira,2017,36000.0,3175000,Gasolina,Original,Importado,Automatic,5,2
Suzuki,Alto,2021,45000.0,420000,Gasolina,Original,Nacional,Manual,6,2
Suzuki,Wagon R,2017,102000.0,2115000,Gasolina,Original,Nacional,Manual,5,4
Honda,Civic Prosmetic,2006,140000.0,1600000,Gasolina,Original,Nacional,Automatic,2,5
Hyundai,Santro,2000,200000.0,670000,Gasolina,Original,Nacional,Manual,1,7
FAW,V2,2016,196000.0,1325000,Gasolina,Original,Nacional,Manual,4,7
Changan,Karvaan,2021,18000.0,2700000,Gasolina,Original,Importado,Manual,6,1
Suzuki,Cultus VXR,2017,100000.0,2190000,Gasolina,Original,Nacional,Manual,5,4
Honda,Civic Prosmetic,2009,144000.0,1950000,Gasolina,Original,Nacional,Automatic,3,5
Chevrolet,Joy,2005,1000.0,650000,Gasolina,Original,Importado,Manual,2,1
Suzuki,Bolan,2014,100000.0,920000,Gasolina,Original,Nacional,Manual,4,4
Daihatsu,Cuore,2006,80000.0,890000,Gasolina,Original,Importado,Automatic,2,3
Daihatsu,Hijet,2011,95000.0,1290000,Gasolina,Original,Importado,Automatic,3,4
Honda,City IVTEC,2013,130000.0,2785000,Gasolina,Original,Nacional,Manual,4,5
Suzuki,Alto,2022,12000.0,2300000,Gasolina,Original,Nacional,Manual,6,1
Daihatsu,Cuore,2007,98000.0,940000,Gasolina,Original,Nacional,Automatic,2,4
Suzuki,Ravi,2010,58000.0,720000,Gasolina,Original,Nacional,Manual,3,2
Daihatsu,Cuore,2006,26060.0,630000,Gasolina,Original,Importado,Manual,2,1
Suzuki,Mehran VXR,2011,60000.0,690000,Gasolina,Original,Nacional,Manual,3,2
Hyundai,Santro,2000,50000.0,625000,Gasolina,Original,Importado,Manual,1,2
Daihatsu,Mira,2020,8000.0,3350000,Gasolina,Original,Importado,Automatic,5,1
Honda,Civic Oriel,2000,12345.0,1270000,GNV,Original,Importado,Manual,1,1
Toyota,Corolla GLI,2011,120000.0,1945000,Gasolina,Original,Nacional,Manual,3,4
Suzuki,Every,2016,108888.0,1365000,Gasolina,Original,Importado,Automatic,4,4
Mitsubishi,Lancer,2005,205000.0,1175000,Gasolina,Original,Importado,Automatic,2,7
Honda,City IVTEC,2016,66000.0,3750000,Gasolina,Original,Nacional,Automatic,4,3
Suzuki,Baleno,2005,279000.0,1170000,Gasolina,Original,Nacional,Manual,2,10
Daihatsu,Hijet,2018,36961.0,2500000,Gasolina,Original,Importado,Automatic,5,2
Toyota,Corolla GLI,2016,196000.0,3300000,Gasolina,Original,Nacional,Manual,4,7
Daihatsu,Move,2021,2387.0,3400000,Gasolina,Original,Importado,Automatic,6,1
Honda,Civic Prosmetic,2017,133000.0,4600000,Gasolina,Original,Nacional,Automatic,5,5
Daihatsu,Cuore,2003,150000.0,725000,Gasolina,Original,Nacional,Manual,1,5
Suzuki,Alto,2011,53000.0,1100000,Gasolina,Original,Nacional,Manual,3,2
Daihatsu,Cuore,2004,50000.0,610000,Gasolina,Original,Importado,Manual,1,2
Toyota,Altis Grande,2015,150000.0,3960000,Gasolina,Original,Nacional,Automatic,4,5
Toyota,Yaris,2022,40000.0,4450000,Gasolina,Original,Nacional,Automatic,6,2
Honda,City Aspire,2001,15000.0,830000,Gasolina,Original,Importado,Manual,1,1
Suzuki,Bolan,2014,120000.0,860000,Gasolina,Original,Nacional,Manual,4,4
Suzuki,Bolan,2017,50000.0,1080000,Gasolina,Original,Importado,Manual,5,2
Honda,Civic Prosmetic,2009,165000.0,2200000,Gasolina,Original,Importado,Automatic,3,6
Suzuki,Bolan,2006,70000.0,1350000,Gasolina,Original,Nacional,Manual,2,3
Daihatsu,Move,2011,250000.0,2100000,Gasolina,Original,Importado,Automatic,3,10
Daihatsu,Cuore,2006,164000.0,775000,Gasolina,Original,Importado,Manual,2,6
Daihatsu,Mira,2014,85000.0,2325000,Gasolina,Original,Importado,Automatic,4,3
Suzuki,Every,2012,12345.0,1725000,Gasolina,Original,Nacional,Manual,3,1
Honda,Civic Prosmetic,2009,110000.0,1895000,Gasolina,Original,Nacional,Automatic,3,4
Daihatsu,Move,2018,80000.0,3500000,Gasolina,Original,Importado,Automatic,5,3
Honda,City IDSI,2005,70000.0,1450000,Gasolina,Original,Nacional,Manual,2,3
Daihatsu,Mira,2014,77000.0,2390000,Gasolina,Original,Importado,Automatic,4,3
Toyota,Yaris,2020,62940.0,4300000,Gasolina,Original,Importado,Automatic,5,3
Suzuki,Baleno,2005,200000.0,770000,GNV,Original,Nacional,Manual,2,7
Hyundai,Santro,2000,150000.0,520000,Gasolina,Original,Importado,Manual,1,5
Honda,City IDSI,2007,150000.0,1270000,Gasolina,Original,Nacional,Manual,2,5
Daihatsu,Cuore,2003,160000.0,690000,Gasolina,Original,Nacional,Manual,1,6
Suzuki,Cultus VXR,2006,123346.0,920000,Gasolina,Original,Nacional,Manual,2,5
Daihatsu,Mira,2016,90000.0,2300000,Gasolina,Original,Importado,Automatic,4,3
Toyota,Altis Grande,2015,123000.0,4149000,Gasolina,Original,Nacional,Automatic,4,5
Suzuki,Bolan,2018,96000.0,1280000,Gasolina,Original,Nacional,Manual,5,4
Honda,City IVTEC,2014,143000.0,2540000,Gasolina,Original,Nacional,Manual,4,5
Honda,Civic Oriel,2018,100000.0,4900000,Gasolina,Original,Nacional,Automatic,5,4
Suzuki,Alto,2010,150000.0,1100000,Gasolina,Original,Nacional,Manual,3,5
Suzuki,Bolan,2017,51230.0,1190000,Gasolina,Original,Nacional,Manual,5,2
Toyota,Yaris,2021,52000.0,4700000,Gasolina,Original,Nacional,Automatic,6,2
Suzuki,Cultus VXR,2022,37500.0,3150000,Gasolina,Original,Nacional,Manual,6,2
Daihatsu,Move,2015,53000.0,2500000,Gasolina,Original,Importado,Automatic,4,2
Honda,City Aspire,2018,44000.0,3525000,Gasolina,Original,Nacional,Automatic,5,2
Hyundai,Santro,2005,260000.0,970000,Gasolina,Original,Nacional,Manual,2,10
Suzuki,Wagon R,2017,88000.0,2135000,Gasolina,Original,Nacional,Automatic,5,3
Suzuki,Bolan,2015,68200.0,950000,Gasolina,Original,Nacional,Manual,4,3
Changan,Karvaan,2022,38000.0,2755000,Gasolina,Original,Nacional,Manual,6,2
Toyota,Corolla XLI,2016,71000.0,3150000,Gasolina,Original,Nacional,Manual,4,3
Toyota,Corolla GLI,2002,99999.0,2150000,Gasolina,Original,Nacional,Manual,1,4
Daihatsu,Cuore,2001,150000.0,650000,GNV,Original,Nacional,Manual,1,5
Daihatsu,Mira,2015,26000.0,2480000,Gasolina,Original,Importado,Automatic,4,1
FAW,V2,2016,94000.0,1375000,Gasolina,Original,Importado,Manual,4,4
